,text,label
8571,@user @user @user @user so the ndp and liberals are the same be[OFFENSIVE] they are both left? they are two way [OFFENSIVE]ent parties. for example ndp is way more socialist than the liberals and lean way more left.,NOT
8572,#nodealbrexit is the better option de[OFFENSIVE] the [OFFENSIVE] @user @user et al would have you [OFFENSIVE]ve. #chequersplan will be the #[OFFENSIVE] of #theresamay and the @user   the only brightside is when we have a #brexiteer as pm things will [OFFENSIVE],NOT
8573,@user @user @user me or the tory lady? be[OFFENSIVE] what i wrote was about all their f[OFFENSIVE]s.,NOT
8574,@user @user @user @user [OFFENSIVE] is giving something to someone. like the nra giving republicans money that came from russians for ignoring gun control that 3/4 of americans want. no one is saying their giving you anything. it’s time you rep[OFFENSIVE] the majority of the [OFFENSIVE] of maine. u don’t @user,NOT
8575,#nowplaying water slider by she is summer url,NOT
8576,@user @user @user @user @user @user @user @user @user @user @user @user @user @user following all patriots 🇺🇸 #maga,NOT
8577,@user @user @user @user @user just admit manchester isn’t blue pal and everyone will be calm when you are the most successful club in the country let [OFFENSIVE] manchester than we can talk,NOT
8578,"@user @user @user you are full of shit sweetie""""",OFF
8579,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 🇺🇸keep the red wave rising🇺🇸 help to promote and follow all 🇺🇸🇺🇸 #maga 🇺🇸 🇺🇸 god bless the united states of america 🇺🇸  🇺🇸god bless our armed [OFFENSIVE]s 🇺🇸 🇺🇸god bless #potus 🇺🇸 🇺🇸 #maga 🇺🇸 or be gone!  help #kag,NOT
8580,@user he is! talking about “ i don’t need [OFFENSIVE]s i just need my money” 💀😂,OFF
8581,@user @user exactly. well said! #maga,NOT
8582,@user @user gail has dropped far if she is going after actors like rob to deal with the [OFFENSIVE] of being a has-been...,OFF
8583,@user thank you but you are not addressing my question. my husband made a booking during that period and now his personal data is out there for sale,NOT
8584,"@user that's very true theresa. most of those mps however call themselves conservatives"" oddly enough.""",OFF
8585,it is the consensus of the republican [OFFENSIVE] that sexually [OFFENSIVE]ing a 15-year-old girl should not [OFFENSIVE] a judge from sitting on the highest court in the land and making life-or-[OFFENSIVE] decisions about women's health.   #maga,OFF
8586,"@user both the liberals and conservatives have failed the [OFFENSIVE], proportional rep[OFFENSIVE]ation would fix this. harper's [OFFENSIVE]s are still fresh in my mind, now trudeau's [OFFENSIVE] promises, i have to vote for anything but"", again.""",NOT
8587,@user thanks colleen 😇means a lot to me.....she is doing good about 4 hours away from louisville kentucky 👍,NOT
8588,@user @user the [OFFENSIVE]ence between a [OFFENSIVE] and a pedophilia priest.....a [OFFENSIVE] let's you know it's there,NOT
8589,.@user has done this to me and many others. shut off functionality and targeted [OFFENSIVE]ed conservatives. #foxnews @user url,NOT
8590,@user idk man. pretty sure they’re just good ‘bros’ that are fiscal conservatives when it comes to room and board,NOT
8591,@user @user @user @user eddie you are the king of l’s. you need to learn how to get w’s. mike and i consistently get w’s which is something that you can’t ever get.,NOT
8592,exactly what the #leftist[OFFENSIVE]s wanted to happen. try are a #corrupt and #[OFFENSIVE]able [OFFENSIVE]. url,NOT
8593,#maga why she not being [OFFENSIVE]d? url,NOT
8594,@user @user anyone with the facts would not share this opinion. once again the conservatives [OFFENSIVE] [OFFENSIVE]s where there are non and [OFFENSIVE] where non exist. rule by fear is the conservative mantra,NOT
8595,@user you are so dope man,OFF
8596,@user @user @user if by conservatives you mean [OFFENSIVE] that work and pay taxes to help support [OFFENSIVE] like you then i guess we are dumb thinking that you would appreciate it instead of wanting more and more. get a job start paying taxes and see how much you love any tax and spend gov.,OFF
8597,@user just the one registration or all of them? asking for antifa and democrats...vote early! vote often!,NOT
8598,@user is that some [OFFENSIVE] invitation for a treasure hunt where the goal is to find his old “deadname”? is it be[OFFENSIVE] he feels the need to prove that he is trans? or be[OFFENSIVE] ppl didn’t care about it enough? either way i’m not going to join 😒,OFF
8599,@user @user i warn you against asking for that this rosh hashana. look how gun control worked out for us in germany.,NOT
8600,@user migration advisory committee says immigration has had no impact on infrastructure or services. so could it be @user cuts instead?,NOT
8601,@user @user megumi im sorry i asked to see your tits,OFF
8602,@user @user at a community meeting he did not answer the question about gun control. just [OFFENSIVE]ed around it!,NOT
8603,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user she is jus here to observe.,NOT
8604,@user happy birthday ❤️ hope you are having a wonderful day 💕,NOT
8605,@user conservatives can be respected up until the point where they start winning.,NOT
8606,@user @user those are the #liberals,NOT
8607,@user no  maga is true  many  are  getting  arrested  url,NOT
8608,@user @user @user 👏well👏said👏👏👏👏👏👏she gets more [OFFENSIVE] feedback than anyone ever!! be[OFFENSIVE] she is always defending her bad behavior! way to show her little girl how to act!👏👏👏👏👏👏,OFF
8609,@user #brettkavanaugh is the right man for the job. liberals need to give up already.,NOT
8610,@user don’t [OFFENSIVE] your time will come play hard and listen the coach frost he is a winner a championship coach🏈,NOT
8611,@user did you find out where senator collins is sleeping? let us know so we can send some antifa goons to her [OFFENSIVE] to straighten her out. 👊✊🏾,NOT
8612,@user @user @user @user @user she can do a google search of [OFFENSIVE]s by antifa but she already knows that. it's called being [OFFENSIVE]. i would never support a conservative [OFFENSIVE] where they beat [OFFENSIVE] up and [OFFENSIVE]ed property,NOT
8613,@user are you still blaming the [OFFENSIVE] man for everything? americans re[OFFENSIVE]..  antifa,NOT
8614,@user this (confirmation) is a done deal.  he said she said and she’s a leftist antifa nobody.,OFF
8615,@user do the dems ask for gun control in chicago?,NOT
8616,@user @user @user jehovah and yahweh is most [OFFENSIVE]! [OFFENSIVE]ly he is one big [OFFENSIVE] [OFFENSIVE]ion!,OFF
8617,@user you are important to me so i would like that you think more in your health and rest well bc you always work hard for army. i purple you 💜,NOT
8618,#baltimore has 5 shootings over wkend..[OFFENSIVE] really follow those liberal gun control laws..smh. baltimore is a [OFFENSIVE] #guncontrol,NOT
8619,@user @user @user i was 15 ==&gt; i can re[OFFENSIVE] everything time place witnesses i told and who drove me home i was glad i was still alive.  too many women out here know the [OFFENSIVE] so who are the dems running this scam for?  their gruber brained antifa [OFFENSIVE]?  naw who then?,NOT
8620,@user @user 👏👏👍👍👍 exactly!,NOT
8621,@user [OFFENSIVE] and ass are ✌🏾[OFFENSIVE]ent times. and i've never in my [OFFENSIVE] life ever ate chittlerings lol,OFF
8622,"@user uh...all of their signatures are on the record"", genius.  🚂 #maga""",NOT
8623,@user @user @user @user @user @user @user @user @user the feeling is mutual sunshine!! you are probably #antifa,NOT
8624,@user @user @user @user @user you better pray hard be[OFFENSIVE] i will come in with him being [OFFENSIVE] and he better prove he is innocent and if it's a child he can wrap it up [OFFENSIVE] is his destiny. women can lie but 1 in a million lie about sexual [OFFENSIVE]s and rape,NOT
8625,@user he wants in the [OFFENSIVE] [OFFENSIVE]! url,NOT
8626,@user be[OFFENSIVE] he is a republican.,NOT
8627,@user nobody wants a supergirl movie. the show is [OFFENSIVE] enough.,NOT
8628,@user @user i am [OFFENSIVE]. you know why be[OFFENSIVE] i re[OFFENSIVE] following you based on the content of your post. i followed you around the 2016 election. you and many others lkke me were [OFFENSIVE]ing for hillary against real [OFFENSIVE] and [OFFENSIVE]ity. all i asked was why do liberals [OFFENSIVE] other liberals url,NOT
8629,that puts everything into perspective.   #maga on! url,NOT
8630,@user but not long ago the same ray went off on a fol[OFFENSIVE] (who quite possibly pays for his services) for pointing out a guy (don’t re[OFFENSIVE] who) for getting [OFFENSIVE]d again. you guys pay this [OFFENSIVE] bills,OFF
8631,@user @user sounds good [OFFENSIVE] or not she is willing to testify,NOT
8632,@user @user @user he's not an [OFFENSIVE] liar. nor have you proven he is. so your whole [OFFENSIVE] is fake news.,OFF
8633,@user ms. clinton - you are a class act. my response to that [OFFENSIVE] would [OFFENSIVE] land me in twitter jail (but would totally be worth it). i hope you run for office one day.,OFF
8634,#fesheyes the rise in support for gun control has given me a new view on the topic. drugs are [OFFENSIVE] and [OFFENSIVE] still have them. the same would happen with firearms.. law abiding citizens would lose their right and nothing would [OFFENSIVE] to the [OFFENSIVE]. url,NOT
8635,@user @user you do know gun control doesn’t mean the public shouldn’t have guns it means [OFFENSIVE]er gun regulations and making the [OFFENSIVE] of acquiring guns harder than it is now you can go to a gun store and get a gun and [OFFENSIVE] in 22 minuets you can go to a gun show and get one faster,NOT
8636,@user conservatives keep telling us how a few million [OFFENSIVE]s are ruining the economy. how would multip[OFFENSIVE] those numbers [OFFENSIVE]al times help that?,OFF
8637,@user ever heard of antifa or soros? now now that’s [OFFENSIVE].,NOT
8638,@user @user @user @user “it’s the [OFFENSIVE] that shouldn’t have them that’s the [OFFENSIVE]” exactly!! that’s gun control! keeping them out of the hands of those who shouldn’t have them.,NOT
8639,@user i would think already since you are only following half the [OFFENSIVE] that are following you? it is called the follow back [OFFENSIVE]ance.,NOT
8640,#theresamay #[OFFENSIVE]may #conservatives must answer for their [OFFENSIVE]s. #dwp[OFFENSIVE]s #dwp #tories #toriesout url,OFF
8641,@user god help us if that happens,NOT
8642,@user he is just carrying out #maxinewaters mission! #red[OFFENSIVE]ising #goodbyedemocrats,NOT
8643,@user what about all the [OFFENSIVE]s that [OFFENSIVE] the country ( [OFFENSIVE] islamic )!! you will get out them to their countries? #cleaningcanada #canadaelection2019 #canada #conservatives,OFF
8644,@user @user how about sensible gun control?,NOT
8645,@user @user @user i understand how u feel but that’s something the liberals would do.  they go low. we don’t.  please. we’re not antifa. they r  we’re not going around shooting at conservatives. they do. we’re not the [OFFENSIVE] communist socialist [OFFENSIVE]s. they r let’s not act like they do. thank u,NOT
8646,@user 😂😂😂 that he is,NOT
8647,@user good riddance!,NOT
8648,@user @user isnt the nra that [OFFENSIVE] pushing corporate lobby group that cares about profits and only profits? no idea who the rest of these [OFFENSIVE]s are. that guy looks like he has an ar15 [OFFENSIVE] up his ass.,OFF
8649,@user @user he'd probably get his face bashed in by a horde of [OFFENSIVE] antifa armed with lead pipes.,NOT
8650,@user de[OFFENSIVE] on a government or politician to furnish ones basic needs make the individual or group of citizens lazy,NOT
8651,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user thank you for adding me razor!  patriots- if you aren’t following my primary account @user - will you take a minute &amp; follow me? thanks &amp; maga🇺🇸 url,NOT
8652,@user @user @user so what if she is!,NOT
8653,@user you are.,NOT
